Darapskite optical constants from Roush, J. Geophys.
Res., 101, 2215-2224, 1996.  Range of validity is given
as 5-17 micrometers
  wavelength  calc. ref.  real index  imag. index
 1.2899E+01  3.9717E-02  1.4957E+00   5.2384E-03
 1.2931E+01  3.9518E-02  1.4941E+00   5.2856E-03
 1.2964E+01  3.9317E-02  1.4926E+00   5.3366E-03
 1.2996E+01  3.9115E-02  1.4910E+00   5.3912E-03
 1.3029E+01  3.8912E-02  1.4894E+00   5.4496E-03
 1.3062E+01  3.8707E-02  1.4878E+00   5.5121E-03
 1.3095E+01  3.8500E-02  1.4861E+00   5.5790E-03
 1.3128E+01  3.8290E-02  1.4845E+00   5.6505E-03
 1.3161E+01  3.8078E-02  1.4828E+00   5.7266E-03
 1.3195E+01  3.7863E-02  1.4811E+00   5.8079E-03
 1.3228E+01  3.7645E-02  1.4794E+00   5.8943E-03
 1.3262E+01  3.7424E-02  1.4776E+00   5.9867E-03
 1.3296E+01  3.7199E-02  1.4758E+00   6.0850E-03
 1.3330E+01  3.6971E-02  1.4740E+00   6.1897E-03
 1.3365E+01  3.6739E-02  1.4722E+00   6.3010E-03
 1.3399E+01  3.6503E-02  1.4703E+00   6.4196E-03
 1.3434E+01  3.6262E-02  1.4683E+00   6.5465E-03
 1.3469E+01  3.6016E-02  1.4664E+00   6.6813E-03
 1.3504E+01  3.5765E-02  1.4644E+00   6.8246E-03
 1.3539E+01  3.5509E-02  1.4623E+00   6.9780E-03
 1.3575E+01  3.5247E-02  1.4602E+00   7.1412E-03
 1.3610E+01  3.4978E-02  1.4580E+00   7.3160E-03
 1.3646E+01  3.4703E-02  1.4558E+00   7.5022E-03
 1.3682E+01  3.4421E-02  1.4535E+00   7.7013E-03
 1.3718E+01  3.4131E-02  1.4511E+00   7.9143E-03
 1.3755E+01  3.3833E-02  1.4487E+00   8.1423E-03
 1.3791E+01  3.3528E-02  1.4462E+00   8.3860E-03
 1.3828E+01  3.3212E-02  1.4436E+00   8.6482E-03
 1.3865E+01  3.2887E-02  1.4410E+00   8.9297E-03
 1.3902E+01  3.2551E-02  1.4382E+00   9.2324E-03
 1.3939E+01  3.2205E-02  1.4353E+00   9.5573E-03
 1.3977E+01  3.1847E-02  1.4323E+00   9.9085E-03
 1.4015E+01  3.1475E-02  1.4292E+00   1.0288E-02
 1.4053E+01  3.1090E-02  1.4260E+00   1.0697E-02
 1.4091E+01  3.0690E-02  1.4227E+00   1.1141E-02
 1.4129E+01  3.0276E-02  1.4192E+00   1.1621E-02
 1.4168E+01  2.9843E-02  1.4155E+00   1.2146E-02
 1.4207E+01  2.9393E-02  1.4117E+00   1.2716E-02
 1.4246E+01  2.8924E-02  1.4077E+00   1.3338E-02
 1.4285E+01  2.8434E-02  1.4035E+00   1.4018E-02
 1.4325E+01  2.7920E-02  1.3990E+00   1.4766E-02
 1.4364E+01  2.7382E-02  1.3943E+00   1.5589E-02
 1.4404E+01  2.6817E-02  1.3894E+00   1.6497E-02
 1.4444E+01  2.6224E-02  1.3841E+00   1.7501E-02
 1.4485E+01  2.5600E-02  1.3786E+00   1.8616E-02
 1.4525E+01  2.4941E-02  1.3726E+00   1.9861E-02
 1.4566E+01  2.4246E-02  1.3663E+00   2.1254E-02
 1.4607E+01  2.3510E-02  1.3595E+00   2.2824E-02
 1.4648E+01  2.2733E-02  1.3523E+00   2.4591E-02
 1.4690E+01  2.1907E-02  1.3445E+00   2.6601E-02
 1.4731E+01  2.1032E-02  1.3361E+00   2.8895E-02
 1.4773E+01  2.0100E-02  1.3269E+00   3.1536E-02
 1.4816E+01  1.9112E-02  1.3170E+00   3.4588E-02
 1.4858E+01  1.8060E-02  1.3061E+00   3.8153E-02
 1.4901E+01  1.6945E-02  1.2942E+00   4.2340E-02
 1.4944E+01  1.5768E-02  1.2812E+00   4.7305E-02
 1.4987E+01  1.4529E-02  1.2667E+00   5.3267E-02
 1.5030E+01  1.3243E-02  1.2505E+00   6.0494E-02
 1.5074E+01  1.1930E-02  1.2325E+00   6.9392E-02
 1.5118E+01  1.0637E-02  1.2123E+00   8.0513E-02
 1.5162E+01  9.4536E-03  1.1896E+00   9.4614E-02
 1.5207E+01  8.5404E-03  1.1639E+00   1.1287E-01
 1.5251E+01  8.1977E-03  1.1353E+00   1.3691E-01
 1.5296E+01  8.9740E-03  1.1038E+00   1.6931E-01
 1.5342E+01  1.1849E-02  1.0707E+00   2.1359E-01
 1.5387E+01  1.8444E-02  1.0396E+00   2.7459E-01
 1.5433E+01  3.0878E-02  1.0187E+00   3.5713E-01
 1.5479E+01  5.0004E-02  1.0229E+00   4.6029E-01
 1.5525E+01  7.2749E-02  1.0693E+00   5.7181E-01
 1.5572E+01  9.1621E-02  1.1651E+00   6.6229E-01
 1.5619E+01  1.0035E-01  1.2906E+00   6.9806E-01
 1.5666E+01  9.8556E-02  1.3990E+00   6.6995E-01
 1.5713E+01  9.1251E-02  1.4518E+00   6.1277E-01
 1.5761E+01  8.4781E-02  1.4534E+00   5.7418E-01
 1.5809E+01  8.4580E-02  1.4364E+00   5.8060E-01
 1.5858E+01  9.3230E-02  1.4412E+00   6.2809E-01
 1.5906E+01  1.0591E-01  1.4900E+00   6.7978E-01
 1.5955E+01  1.1454E-01  1.5539E+00   7.0236E-01
 1.6005E+01  1.2249E-01  1.6010E+00   7.2715E-01
 1.6054E+01  1.3957E-01  1.6787E+00   7.9012E-01
 1.6104E+01  1.5998E-01  1.8503E+00   8.2600E-01
 1.6154E+01  1.6611E-01  2.0480E+00   7.2766E-01
 1.6205E+01  1.5717E-01  2.1395E+00   5.4176E-01
 1.6255E+01  1.4349E-01  2.1311E+00   3.8064E-01
 1.6306E+01  1.3078E-01  2.0850E+00   2.7192E-01
 1.6358E+01  1.2028E-01  2.0333E+00   2.0180E-01
 1.6410E+01  1.1179E-01  1.9861E+00   1.5546E-01
 1.6462E+01  1.0492E-01  1.9452E+00   1.2369E-01
 1.6514E+01  9.9275E-02  1.9104E+00   1.0103E-01
 1.6567E+01  9.4564E-02  1.8806E+00   8.4287E-02
 1.6620E+01  9.0584E-02  1.8549E+00   7.1568E-02
 1.6674E+01  8.7178E-02  1.8327E+00   6.1663E-02
 1.6727E+01  8.4225E-02  1.8132E+00   5.3772E-02
 1.6782E+01  8.1639E-02  1.7959E+00   4.7374E-02
 1.6836E+01  7.9360E-02  1.7806E+00   4.2116E-02
 1.6891E+01  7.7334E-02  1.7670E+00   3.7737E-02
 1.6946E+01  7.5519E-02  1.7546E+00   3.4040E-02
 1.7002E+01  7.3885E-02  1.7435E+00   3.0893E-02
 1.7058E+01  7.2401E-02  1.7333E+00   2.8181E-02
 1.7114E+01  7.1051E-02  1.7240E+00   2.5834E-02
 1.7170E+01  6.9818E-02  1.7155E+00   2.3787E-02
 1.7227E+01  6.8682E-02  1.7076E+00   2.1985E-02
 1.7285E+01  6.7637E-02  1.7003E+00   2.0394E-02
 1.7343E+01  6.6669E-02  1.6936E+00   1.8979E-02
 1.7401E+01  6.5771E-02  1.6873E+00   1.7716E-02
 1.7459E+01  6.4934E-02  1.6814E+00   1.6583E-02
 1.7518E+01  6.4153E-02  1.6759E+00   1.5561E-02
 1.7578E+01  6.3422E-02  1.6708E+00   1.4638E-02
 1.7638E+01  6.2738E-02  1.6659E+00   1.3801E-02
 1.7698E+01  6.2092E-02  1.6614E+00   1.3037E-02
 1.7759E+01  6.1486E-02  1.6571E+00   1.2341E-02
 1.7820E+01  6.0913E-02  1.6530E+00   1.1703E-02
 1.7881E+01  6.0371E-02  1.6491E+00   1.1117E-02
 1.7943E+01  5.9858E-02  1.6455E+00   1.0576E-02
 1.8005E+01  5.9371E-02  1.6420E+00   1.0078E-02
 1.8068E+01  5.8908E-02  1.6387E+00   9.6170E-03
 1.8131E+01  5.8468E-02  1.6355E+00   9.1892E-03
 1.8195E+01  5.8048E-02  1.6325E+00   8.7919E-03
 1.8259E+01  5.7647E-02  1.6296E+00   8.4218E-03
 1.8323E+01  5.7265E-02  1.6269E+00   8.0769E-03
 1.8388E+01  5.6899E-02  1.6242E+00   7.7545E-03
 1.8454E+01  5.6549E-02  1.6217E+00   7.4530E-03
 1.8520E+01  5.6213E-02  1.6193E+00   7.1703E-03
 1.8586E+01  5.5891E-02  1.6170E+00   6.9048E-03
 1.8653E+01  5.5581E-02  1.6147E+00   6.6551E-03
 1.8720E+01  5.5284E-02  1.6126E+00   6.4204E-03
 1.8788E+01  5.4997E-02  1.6105E+00   6.1987E-03
 1.8856E+01  5.4722E-02  1.6085E+00   5.9898E-03
 1.8925E+01  5.4456E-02  1.6065E+00   5.7923E-03
 1.8994E+01  5.4200E-02  1.6047E+00   5.6055E-03
 1.9064E+01  5.3953E-02  1.6029E+00   5.4285E-03
 1.9135E+01  5.3714E-02  1.6011E+00   5.2605E-03
 1.9205E+01  5.3483E-02  1.5995E+00   5.1013E-03
 1.9277E+01  5.3259E-02  1.5978E+00   4.9499E-03
 1.9349E+01  5.3043E-02  1.5962E+00   4.8057E-03
 1.9421E+01  5.2834E-02  1.5947E+00   4.6687E-03
 1.9494E+01  5.2631E-02  1.5932E+00   4.5380E-03
 1.9568E+01  5.2434E-02  1.5918E+00   4.4133E-03
 1.9642E+01  5.2243E-02  1.5904E+00   4.2944E-03
 1.9717E+01  5.2058E-02  1.5890E+00   4.1806E-03
 1.9792E+01  5.1877E-02  1.5877E+00   4.0719E-03
 1.9868E+01  5.1703E-02  1.5864E+00   3.9679E-03
 1.9944E+01  5.1532E-02  1.5852E+00   3.8683E-03
 2.0021E+01  5.1367E-02  1.5839E+00   3.7728E-03
 2.0099E+01  5.1206E-02  1.5827E+00   3.6813E-03
 2.0177E+01  5.1049E-02  1.5816E+00   3.5933E-03
 2.0256E+01  5.0897E-02  1.5805E+00   3.5090E-03
 2.0335E+01  5.0748E-02  1.5794E+00   3.4279E-03
 2.0415E+01  5.0603E-02  1.5783E+00   3.3499E-03
 2.0496E+01  5.0462E-02  1.5773E+00   3.2749E-03
 2.0577E+01  5.0324E-02  1.5762E+00   3.2026E-03
 2.0659E+01  5.0189E-02  1.5752E+00   3.1331E-03
 2.0742E+01  5.0058E-02  1.5743E+00   3.0660E-03
 2.0825E+01  4.9930E-02  1.5733E+00   3.0013E-03
 2.0909E+01  4.9804E-02  1.5724E+00   2.9388E-03
 2.0994E+01  4.9682E-02  1.5715E+00   2.8786E-03
 2.1079E+01  4.9562E-02  1.5706E+00   2.8203E-03
 2.1165E+01  4.9446E-02  1.5697E+00   2.7641E-03
 2.1252E+01  4.9331E-02  1.5689E+00   2.7096E-03
 2.1339E+01  4.9219E-02  1.5680E+00   2.6570E-03
 2.1428E+01  4.9110E-02  1.5672E+00   2.6061E-03
 2.1517E+01  4.9002E-02  1.5664E+00   2.5568E-03
 2.1606E+01  4.8897E-02  1.5656E+00   2.5090E-03
 2.1697E+01  4.8795E-02  1.5649E+00   2.4627E-03
 2.1788E+01  4.8694E-02  1.5641E+00   2.4178E-03
 2.1880E+01  4.8595E-02  1.5634E+00   2.3742E-03
 2.1972E+01  4.8499E-02  1.5627E+00   2.3320E-03
 2.2066E+01  4.8404E-02  1.5620E+00   2.2909E-03
 2.2160E+01  4.8311E-02  1.5613E+00   2.2511E-03
 2.2255E+01  4.8219E-02  1.5606E+00   2.2123E-03
 2.2351E+01  4.8130E-02  1.5599E+00   2.1747E-03
 2.2448E+01  4.8042E-02  1.5593E+00   2.1381E-03
 2.2546E+01  4.7956E-02  1.5586E+00   2.1025E-03
 2.2644E+01  4.7872E-02  1.5580E+00   2.0679E-03
 2.2743E+01  4.7789E-02  1.5574E+00   2.0342E-03
 2.2843E+01  4.7707E-02  1.5568E+00   2.0014E-03
 2.2945E+01  4.7627E-02  1.5562E+00   1.9694E-03
 2.3047E+01  4.7548E-02  1.5556E+00   1.9383E-03
 2.3149E+01  4.7471E-02  1.5550E+00   1.9080E-03
 2.3253E+01  4.7395E-02  1.5544E+00   1.8784E-03
 2.3358E+01  4.7321E-02  1.5539E+00   1.8495E-03
 2.3464E+01  4.7247E-02  1.5533E+00   1.8214E-03
 2.3570E+01  4.7175E-02  1.5528E+00   1.7939E-03
 2.3678E+01  4.7104E-02  1.5522E+00   1.7671E-03
 2.3787E+01  4.7034E-02  1.5517E+00   1.7409E-03
 2.3896E+01  4.6966E-02  1.5512E+00   1.7153E-03
 2.4007E+01  4.6898E-02  1.5507E+00   1.6904E-03
 2.4119E+01  4.6832E-02  1.5502E+00   1.6660E-03
 2.4231E+01  4.6767E-02  1.5497E+00   1.6421E-03
 2.4345E+01  4.6703E-02  1.5492E+00   1.6188E-03
 2.4460E+01  4.6639E-02  1.5488E+00   1.5960E-03
 2.4576E+01  4.6577E-02  1.5483E+00   1.5737E-03
 2.4693E+01  4.6516E-02  1.5478E+00   1.5518E-03
 2.4811E+01  4.6455E-02  1.5474E+00   1.5304E-03
 2.4930E+01  4.6396E-02  1.5469E+00   1.5095E-03
